Date,Open,High,Low,Close,Volume,Daily_Returns,50_MA,200_MA,Volatility
2023-02-16,152.34266662597656,154.93935535973205,151.985868430853,152.14443364408874,68167900,0.00261251796076456,,,0.015528179291113586
2023-02-17,151.1929931640625,151.63898716051196,149.5081185535566,150.99477529042434,59144100,-0.007556361584373117,,,0.015720230812439808
2023-02-21,147.15919494628906,149.95411695272674,147.08982549385345,148.8638959311259,58867200,-0.014112272131269976,,,0.015923542742178456
2023-02-22,147.58535766601562,148.61609957273427,145.85092499148843,147.54570502168832,51011300,-0.008855007462974518,,,0.015141287422185859
2023-02-23,148.0709686279297,149.00260904090106,145.930194945393,148.75483297885765,48394200,0.008194938354807446,,,0.015109107206260582
2023-02-24,145.40492248535156,145.88064832791278,144.4237237572079,145.80135816697728,55469600,-0.019854647763277278,,,0.015757217108652074
2023-02-27,146.6041717529297,147.84305234351663,146.13835144102467,146.39604828262136,44998500,0.004078769382676262,,,0.015463057367210292
2023-02-28,146.09869384765625,147.75383627455793,145.5238515178197,145.74189568165605,50547000,-0.004468376084185377,,,0.015194932600456304
2023-03-01,144.01736450195312,145.9202829575713,143.72003018509525,145.5238472837952,55479000,-0.0014961270871427512,,,0.01485764194147613
2023-03-02,144.612060546875,145.40494716777042,142.61993083245534,143.0956718788252,52238100,-0.016685755979462757,,,0.015106796873222009
2023-03-03,149.68649291992188,149.76578308488604,146.01940974788184,146.72308538697828,70732300,0.025349568302980074,,,0.01510162434225713
2023-03-06,152.46160888671875,154.9096382410585,152.09490505667793,152.42195623733048,87558000,0.038840996529766025,,,0.01640557076124625
2023-03-07,150.25144958496094,152.65982628230532,149.7856292559754,152.3327599796311,56182000,-0.000585192972858084,,,0.016126540838831263
2023-03-08,151.51014709472656,152.10481587149795,150.47940502111874,151.45068324166047,47204800,-0.005790459899030154,,,0.016050057040483873
2023-03-09,149.25042724609375,153.1652871071905,148.89362901108174,152.19400890417916,53833600,0.004908037696552459,,,0.016052526399412227
2023-03-10,147.17901611328125,149.59731347786158,146.29693372600934,148.8738114378205,68572400,-0.02181555956285397,,,0.016474066924973826
2023-03-13,149.13150024414062,151.77774753166398,146.38613645412596,146.49515855764437,84457100,-0.015977644806720148,,,0.01678875698523956
2023-03-14,151.2326202392578,152.03541240200406,148.76477990534212,149.9342758651321,73695900,0.023475979283878345,,,0.017156252305539754
2023-03-15,151.6290740966797,151.8867558074207,148.5863761992532,149.84508307563596,77167900,-0.0005948792494677724,142.8121361775392,,0.01685343607464621
2023-03-16,154.46363830566406,155.06821263966182,150.29108181642482,150.80646037730506,76161100,0.0064158081262088995,143.24978081203943,,0.01682503311761142
2023-03-17,153.62118530273438,155.34571244010942,152.90758890954837,154.69157989251335,98944600,0.025762288336242722,143.8322220165431,,0.01632911342969556
2023-03-20,155.9998321533203,156.41610932466375,152.77874273681294,153.69057212608058,73641400,-0.006470990645569108,144.38989302269144,,0.01633958468361113
2023-03-21,157.8631134033203,157.98204109629864,155.14748180357108,155.9205571770909,73938300,0.014509576092806453,145.01433061894267,,0.0156023588094621
2023-03-22,156.42601013183594,160.69766769977065,156.40618380927145,157.8829348177373,75701800,0.012585753130792021,145.5897442123697,,0.015510444513378716
2023-03-23,157.51620483398438,160.11290847752753,156.2773244142001,157.41710347423285,67622100,-0.0029504857129886153,146.15999773664515,,0.0150884515764134
2023-03-24,158.82449340820312,158.91368918214428,156.4458486981132,157.44685878169065,59196500,0.00018902207448290298,146.71125190426412,,0.015085650624806067
2023-03-27,156.8719940185547,159.33984927406593,156.4656376088627,158.5172308555622,52390300,0.006798306947207289,147.23186066280587,,0.014163602576782256
2023-03-28,156.24761962890625,157.08015890910474,154.5924769153983,156.56478033051607,45992200,-0.012316960840838553,147.75003558744615,,0.014334050189171707
2023-03-29,159.33987426757812,159.6173823169816,157.9325076961592,157.95231889750627,51305700,0.00886239270454725,148.24054375385327,,0.014351882088526773
2023-03-30,160.9157257080078,161.02474780690227,159.83542544272464,160.09310716599592,49501700,0.013553382966658312,148.73448232223714,,0.01449105164653223
2023-03-31,163.43312072753906,163.53223722356282,160.46972804690907,160.99501220511618,68749800,0.005633628174791516,149.3006888440479,,0.014506757103173241
2023-04-03,164.6918182373047,164.81074592730272,162.75916765957112,162.80872590475465,56976200,0.011265651493151285,149.87941939547926,,0.014486760291849372
2023-04-04,164.15663146972656,165.35585936030904,163.6412529320187,165.1180039760234,46278300,0.014183994490686525,150.44812646495527,,0.014279804512894621
2023-04-05,162.3032684326172,163.58180171406576,160.36071207007467,163.27456173694304,51511700,-0.011164392705159232,150.93662061434978,,0.01435505549887579
2023-04-06,163.19528198242188,163.4926163777719,160.55894019900367,160.98510790466275,45390100,-0.014022109800355231,151.36784604598,,0.014673051930957049
2023-04-10,160.58865356445312,160.58865356445312,158.65600290264854,159.98407924224205,47716900,-0.006218144494542499,151.7339250989756,,0.014150873146941325
2023-04-11,159.36959838867188,160.9157189090824,159.08216962961518,160.90581330889393,47644200,0.00576141120427498,152.11863709035276,,0.014157828922622222
2023-04-12,158.6758575439453,160.61841415267048,158.35869680281502,159.78588989178826,50133100,-0.006960117811006139,152.44532526312105,,0.014211884442753332
2023-04-13,164.08724975585938,164.32512026733755,159.98407795194623,160.19221653987137,68445600,0.0025429444887672403,152.8248695545637,,0.014185280197514099
2023-04-14,163.7403564453125,164.84048287959237,162.36272200266043,163.12586146415788,49386500,0.018313280056002856,153.23795083976324,,0.01392142894706366
2023-04-17,163.7601776123047,163.91875794761413,162.57085534359018,163.62142359967223,41516200,0.003037912756851391,153.5633698982927,,0.013351815041522852
2023-04-18,164.98916625976562,165.9208069034402,164.17645331594588,164.6224624365103,49923000,0.00611801813488233,153.92602863773564,,0.011606789487854239
2023-04-19,166.1388397216797,166.6641238574634,164.06741997841854,164.32511680785814,47720200,-0.0018062275600259081,154.1928855558741,,0.01162060373348629
2023-04-20,165.16757202148438,166.37672081756503,164.0872716600362,164.6125558769993,52456400,0.0017492095835676125,154.50368958036228,,0.011514053461341978
2023-04-21,163.55206298828125,164.9693351136413,163.0267788318698,163.58179491237593,58337300,-0.006261739629348617,154.72975227271326,,0.011625123480512853
2023-04-24,163.85928344726562,164.12688585531714,162.43209076839383,163.53221719810315,41949600,-0.0003030759889834922,154.956802749489,,0.010702069208047503
2023-04-25,162.3131866455078,164.8305853972629,162.2735339969769,163.72055320726747,48714100,0.0011516752624722848,155.26860407132338,,0.01008319961001343
2023-04-26,162.3032684326172,163.80975151595447,161.3518165759181,161.6094983031377,45498800,-0.012894257090966477,155.50864967753677,,0.009813972272776746
2023-04-27,166.91189575195312,167.0605553628374,163.7205383718447,163.7205383718447,64902300,0.013062598986274931,155.76772425854134,,0.009978495731732387
2023-04-28,168.1706085205078,168.33910959802364,166.3866324741896,166.9912068392812,55209200,0.019977142146992755,156.07258860939615,,0.010435103517164325
2023-05-01,168.0814208984375,168.93377143610374,167.1398745787384,167.77418090050938,52472900,0.00468871431045903,156.38518355452456,,0.009553857655828139
2023-05-02,167.04075622558594,168.8346681861752,166.04965166358446,168.57697132129934,48425700,0.004784946148931102,156.73682747514206,,0.009398851159068477
2023-05-03,165.96043395996094,169.39956754565748,165.67302032909086,167.99220106828838,65136000,-0.0034688620185043817,157.11939357788532,,0.009219649698742293
2023-05-04,164.31521606445312,165.55409674723404,162.848385570496,163.42322802207295,81235400,-0.02719753070178632,157.436944037893,,0.010496124496658153
2023-05-05,172.02598571777344,172.74948764380088,169.24096984871892,169.4590140110371,113316400,0.03693346448981494,157.8510276585366,,0.01231935194415087
2023-05-08,171.95660400390625,172.30349657417247,170.5789695681054,170.94567333669093,55962800,0.008772972829624637,158.35391396193086,,0.012362639737953277
2023-05-09,170.24200439453125,171.99624826685388,170.0735184638984,171.5106167971042,45326900,0.003304812864731499,158.8562053322205,,0.012340300124203772
2023-05-10,172.01608276367188,172.48190305646256,170.3708457773496,171.48089302464294,53724500,-0.00017330572891838258,159.37098527908026,,0.012025790918684057
2023-05-11,172.2043914794922,173.03691555552936,170.63844469472525,172.30350796985277,49514700,0.004797123053771557,159.9065784928014,,0.011981531540257198
2023-05-12,171.27146911621094,172.75024761525086,169.7132756322357,172.3135560619337,45497800,5.831623626995075e-05,160.49093617646358,,0.011822847514336338
2023-05-15,170.77525329589844,171.90667467230108,170.17976198453994,171.85704787235903,37266700,-0.0026492877287644934,160.9936154261712,,0.011844378152853352
2023-05-16,170.77525329589844,171.83719412358758,170.5072806913898,170.69585344478577,42110300,-0.006756746039508932,161.3590933703203,,0.01182817227674859
2023-05-17,171.3905792236328,171.62876362745493,169.13765582565435,170.41795757208934,57951600,-0.0016280177115510774,161.72079732216946,,0.01160028213591677
2023-05-18,173.7327880859375,173.92136079838062,171.2813731121169,171.69821088195278,65496700,0.007512431953198728,162.1257478749753,,0.01141810509731316
2023-05-19,173.8419952392578,175.06273574474233,173.62364943906087,175.06273574474233,55772400,0.019595573218306628,162.58312241178658,,0.011467291740788255
2023-05-22,172.8892059326172,173.3953780620173,172.14484940723798,172.6708601403215,43570900,-0.013662962561652114,163.0590633858366,,0.011747685232296742
2023-05-23,170.26905822753906,172.07537052336497,169.99116635802292,171.82725170101335,50747300,-0.004885644506679276,163.56570524870398,,0.011809962264259692
2023-05-24,170.5469512939453,171.1225887831174,169.2368917775998,169.80259482166662,45143500,-0.011783095284965128,163.96307162783467,,0.011971501559921114
2023-05-25,171.6883087158203,172.59144973527793,170.39808778863198,171.11267122079872,56058300,0.007715290808765207,164.38842339073793,,0.012015300823394179
2023-05-26,174.10995483398438,174.4474079846001,171.80741974539387,172.0158462459514,54835000,0.005278247476992792,164.81261110811084,,0.011645122579960168
2023-05-30,175.96588134765625,177.64316710040904,175.24137858755796,175.62844336557998,55964400,0.02100153676809069,165.23134837757217,,0.012159555717969676
2023-05-31,175.916259765625,178.00046410534546,175.4299413812976,175.99565961269718,99625300,0.0020908700212802778,165.6774501273045,,0.012139700123088609
2023-06-01,178.73486328125,178.76463632708965,175.59863787172938,176.36284805087817,68901800,0.002086349396280829,166.08629594478026,,0.012115074167112902
2023-06-02,179.5884246826172,180.412181100615,177.91113879546273,179.6678245336984,61945900,0.018739641139537522,166.52199373909949,,0.012473969789742209
2023-06-05,178.2287139892578,183.55830143833987,176.70029356551757,181.2557666456528,121946500,0.00883821082642755,166.99876700252787,,0.012391899353465456
2023-06-06,177.86151123046875,178.76465227479207,176.09489120388227,178.61578703231345,64848400,-0.01456494136542652,167.42214556754035,,0.012809347848123544
2023-06-07,176.4819793701172,179.84647030311896,175.9857416800345,177.09730925974853,61944600,-0.008501363724866096,167.79374713562405,,0.01297813564065427
2023-06-08,179.21127319335938,179.4792306222001,176.12467438732125,176.56135080082998,50214900,-0.0030263500962199874,168.1936785450303,,0.01269108429741786
2023-06-09,179.5983428955078,180.85877566456503,179.2708242183914,180.13427291189814,48870700,0.02023615074795493,168.63731762531816,,0.012951513102293996
2023-06-12,182.4070281982422,182.5062817855448,179.60825573516888,179.90600135310552,54274900,-0.0012672300229299438,169.03357550906037,,0.012582064668293157
2023-06-13,181.93064880371097,182.7643244394129,181.0672001198747,181.42449184145724,54929100,0.008440466004084879,169.44216510178717,,0.012622508793730017
2023-06-14,182.5658416748047,183.00253326157815,180.6503714756975,181.9902041416917,57462900,0.0031181694075175237,169.8257946665259,,0.012616624600608983
2023-06-15,184.6103515625,185.11652373019436,182.3971355665782,182.57578902105072,65433200,0.0032176725232040404,170.17495036742648,,0.012564086734445784
2023-06-16,183.5285186767578,185.58294968273705,182.88341583146297,185.3248964294429,101235600,0.015057349187055813,170.6159570612765,,0.011392805853873561
2023-06-20,183.61785888671875,184.69966852666565,183.0223827636369,183.0223827636369,49799100,-0.012424200472614944,171.05670255845595,,0.009989651440395937
2023-06-21,182.5757598876953,184.01484602054117,181.21605845086617,183.50867393361597,49515700,0.0026570038190742995,171.5271944522834,,0.009921886528958581
2023-06-22,185.59288024902344,185.64250704259015,182.28793569790065,182.35741623768828,51245300,-0.00627358735284711,171.95622651085935,,0.01004557698730304
2023-06-23,185.27528381347656,186.14866693334577,183.61785186115856,184.1537970097952,53079300,0.009850878616120884,172.44358465321943,,0.010133859410397033
2023-06-26,183.8759002685547,186.6349803489813,183.836192776536,185.42415928991971,48088700,0.006898376795657191,172.94822350822042,,0.010158024748734017
2023-06-27,186.6448974609375,186.9724161183805,184.2728821636723,184.491227935301,50730800,-0.005031336575510803,173.37553083764328,,0.010242345805903774
2023-06-28,187.82595825195312,188.47106116590345,186.18837999717343,186.5158835329519,51216800,0.010974264848846449,173.83342003630887,,0.01031574916202035
2023-06-29,188.1634063720703,188.63980546499792,187.51830342336,187.657249372804,46347300,0.006119402906779481,174.29411577503478,,0.010171991462662114
2023-06-30,192.51043701171875,193.0165939677774,189.820822259396,190.188048421843,85069600,0.01348628447607303,174.81137440731445,,0.010297495525394487
2023-07-03,191.0118103027344,192.42112346606635,190.31706545063716,192.32186987463191,31458200,0.011219534931322439,175.36556068726713,,0.010366628714663649
2023-07-05,189.8903045654297,191.5278827838796,189.18564042572623,190.12850409377413,46920300,-0.011404661270647876,175.89649487089508,,0.010286703318262272
2023-07-06,190.36668395996097,190.57511043531196,187.77632283358471,188.4115064167895,45094300,-0.009030722064366392,176.39408065526877,,0.0100633020878652
2023-07-07,189.24517822265625,191.2202094723073,188.80850182246544,189.96969607727493,46778000,0.0082701406624206,176.91906351266894,,0.009995994291928604
2023-07-10,187.19078063964844,188.56040149996468,185.6325870354947,187.8358835742764,59922200,-0.011232383622546527,177.4435912180917,,0.0099676160828
2023-07-11,186.66476440429688,187.8755855347649,185.19590513637428,187.73663959244752,46638100,-0.0005283547527789034,177.92391324250377,,0.009958688769140042
2023-07-12,188.3420562744141,190.2575264802813,187.05183525729512,188.25272198118796,60750200,0.0027489699925427047,178.34914354534192,,0.009950693318718895
2023-07-13,189.10626220703125,189.75138032441,188.35198633031388,189.06656985308751,41342300,0.004323166556820857,178.77499132439348,,0.009362175480058786
2023-07-14,189.255126953125,189.7414301825821,188.203105504946,188.79858162868425,41573900,-0.0014174278647541838,179.17942353054116,,0.009389371600245314
2023-07-17,192.53025817871097,192.85777679272863,190.3666544950704,190.45597362326552,50520200,0.008778625243281324,179.62869898164072,,0.00946123103644478
2023-07-18,192.2722320556641,192.8677232821865,190.97209185986017,191.8951017465728,48353800,0.0075562246535463284,180.19813645613075,,0.009013479716589922
2023-07-19,193.63194274902344,196.7383802309494,191.20036607775168,191.6469920909872,80507300,-0.0012929441831885935,180.6418960177297,,0.00894714407429654
2023-07-20,191.67677307128903,194.99163717283173,191.05150874206208,193.6220163160383,59581200,0.010305532080114421,181.09542287731668,,0.008510646245823029
2023-07-21,190.4957275390625,193.5029267396608,189.79106335340356,192.6394780020551,71917800,-0.005074517519637056,181.51800010141568,,0.008376679316374903
2023-07-24,191.2996063232422,193.44335651892715,190.8033686933505,191.95464362925216,45377800,-0.0035550053390179803,181.92747511350785,,0.008389995210565293
2023-07-25,192.16305541992188,192.97689240402684,191.46832576518025,191.8752442572327,37283200,-0.00041363610964684216,182.31890983925547,,0.0077336303567184786
2023-07-26,193.0364532470703,194.16787452666705,191.86533961729995,192.21269689922775,47471900,0.0017587085989199114,182.71689265600136,,0.007707403686709945
2023-07-27,191.76609802246097,195.71614587462116,191.1011413216581,194.54503217158796,47460200,0.012134137390429567,183.1706523419859,,0.007838313532436407
2023-07-28,194.35646057128903,195.15044392487152,192.679174712139,193.20518546579316,48291400,-0.006887077458822333,183.62083898240607,,0.008015780791719785
2023-07-31,194.97178649902344,195.0114939950775,193.7907383669621,194.58472170434533,38824100,0.0071402650773906284,184.1041742650512,,0.008067708125552393
2023-08-01,194.1380920410156,195.2496595195064,193.81057337810935,194.76335631965225,35175100,0.0009180300166542477,184.56547717380516,,0.007692370564084467
2023-08-02,191.13088989257812,193.7113165160086,190.4063871835963,193.57237058354673,50389300,-0.006115040111297043,184.93566987058125,,0.007372920289890303
2023-08-03,189.7314910888672,190.9224583560786,189.2551072107767,190.12849027391795,61235200,-0.017791177011712955,185.2848224732532,,0.008199055352403102
2023-08-04,180.62059020996097,185.9700316166551,180.55110966796553,184.1240269027028,115799700,-0.03158108162834783,185.53075797728698,,0.010081803245965824
2023-08-07,177.50421142578125,181.7520044495214,176.01549849286377,180.75952916090975,97576100,-0.018272996731550806,185.74989666407185,,0.010469990100554195
2023-08-08,178.44705200195312,178.9135165784173,176.2437557474966,178.33787911929193,67823000,-0.013397080933211014,185.89440082204172,,0.010625549926047861
2023-08-09,176.84918212890625,179.568554851008,175.67805336031552,179.50900875402357,60378500,0.006566914670709245,186.0442640722032,,0.010693742908889973
2023-08-10,176.63082885742188,179.38990895654987,176.26361784560095,178.12946109590703,54686900,-0.0076851165726556925,186.0942844268097,,0.010523187212696558
2023-08-11,176.69046020507812,177.51532893244283,175.45813862661385,176.22338084720406,51988100,-0.010700533404054524,186.09883885149983,,0.010552456742796654
2023-08-14,178.3501434326172,178.57871676071744,176.21343092354076,176.869352819225,43675600,0.0036656428273900143,186.10896894686678,,0.010200688794590044
2023-08-15,176.35256958007812,178.37001397078072,175.9550494184861,177.7737337283927,43622600,0.005113270867746378,186.07108713076065,,0.009978756249269704
2023-08-16,175.47801208496094,177.43581469068437,175.40843772025733,176.03454634490478,46964900,-0.009783151577077653,185.9666627247457,,0.009933541922753948
2023-08-17,172.9239044189453,176.41219151441152,172.40711609073566,176.04448461625057,66062900,5.645636923068409e-05,185.91523667642443,,0.009866356853957045
2023-08-18,173.41087341308594,174.01710147941336,170.89652139153648,171.23441502472326,61114200,-0.027323034868218188,185.79797879172395,,0.010669631392992558
2023-08-21,174.7525177001953,175.0407326935708,172.66551420323125,173.98729066685254,46311900,0.01607664932152697,185.74649758904442,,0.011133200071878287
2023-08-22,176.13392639160156,176.58114035802282,175.15999139470742,175.96497956715007,42084200,0.011366858422345194,185.66311172214944,,0.011413731513160922
2023-08-23,179.99986267089844,180.42721123128223,177.22712403410847,177.41595140978353,52722800,0.008245798943645744,185.613310723283,,0.011537584960004977
2023-08-24,175.28916931152344,179.9799793252556,174.92144729289288,179.55263080750117,54945800,0.012043333086676489,185.57587350260386,,0.011765244114260894
2023-08-25,177.50540161132812,178.04205535297126,174.73266281139772,176.28301269216934,51449600,-0.018209803446640693,185.46172967361343,,0.012146960304309883
2023-08-28,179.07565307617188,179.47317328966272,177.44579593778087,178.97626544058713,43820700,0.015278004994847771,185.38973920200414,,0.01240495899105987
2023-08-29,182.9813232421875,183.75649819628305,178.389900027249,178.58866011417203,53003900,-0.0021656800440043034,185.2550144756987,,0.012273121481603479
2023-08-30,186.4894866943359,186.6882619409924,183.59749489432,183.79625497655425,60813900,0.029159717414605213,185.27049191995707,,0.013553492132584218
2023-08-31,186.7081298828125,187.95039936926207,186.3205424096171,186.6783166282915,60794500,0.0156807419830447,185.3338847738506,,0.013746418293380035
2023-09-01,188.2883148193359,188.74546151435723,187.11560449736683,188.3181280749059,45732600,0.008784155954649764,185.4530990105949,,0.013841650566654849
2023-09-05,188.5268096923828,188.8050768374951,186.44973880050088,187.11559340947835,45280000,-0.006385655367969867,185.51233493858862,,0.013871659397950636
2023-09-06,181.77882385253903,187.68209122918128,180.3477268928169,187.2348620559506,81755800,0.000637406238031879,185.5485489939092,,0.013873884687746528
2023-09-07,176.46188354492188,177.10787273977496,172.46674085776905,174.0965977246818,112488800,-0.07016996827942623,185.34065638969682,,0.018778573459788686
2023-09-08,177.0780487060547,179.12532149203676,176.6904612453168,177.24701069547294,65551300,0.018095775632406275,185.15527893294725,,0.018976069815528254
2023-09-11,178.25074768066406,179.18493667169955,176.24323613595504,178.9563633540274,58953100,0.009643901196682458,184.9812612125717,,0.019096571850958845
2023-09-12,175.20968627929688,179.0160016942275,173.73884349638047,178.37996034233754,90370200,-0.0032209137517482667,184.74509945098163,,0.01901214491400727
2023-09-13,173.1326141357422,176.20350055461225,172.9040256402011,175.41837777577814,84267900,-0.016602664115832777,184.40702960900452,,0.01916516424181355
2023-09-14,174.6531524658203,175.0109266750055,172.5065072107091,172.92390792735483,60895800,-0.014220116957253892,184.06293768567616,,0.01926309912680617
2023-09-15,173.92764282226562,175.40843335624928,172.74501513151833,175.38855280048267,109205100,0.014252771075259574,183.80247861335002,,0.019335613661092255
2023-09-18,176.8693389892578,178.27062243017014,175.0804681247336,175.38854849165324,67257600,-2.4567335610292673e-08,183.51085566163758,,0.01854120662768364
2023-09-19,177.96255493164062,178.51908920430856,176.034550369597,176.42213782123514,51826900,0.005893140335961444,183.28258074657674,,0.018308568101349832
2023-09-20,174.40469360351562,178.5886485115626,174.3152386804528,178.1513672500879,58436200,0.009801657831654653,183.09087529972956,,0.01824111654151488
2023-09-21,172.85435485839844,175.20970834427357,172.78479564593064,173.47053089506807,63047900,-0.026274490211736112,182.7952314780072,,0.0188178319447725
2023-09-22,173.70899963378906,175.98484555615838,172.9735858899277,173.58974662979438,56725400,0.0006872391184322701,182.4856950135413,,0.018776768709404323
2023-09-25,174.9910430908203,175.87553831983675,173.07297120229282,173.12266501245767,46172700,-0.0026907212344333686,182.17217668121677,,0.018686183580327764
2023-09-26,170.89651489257812,174.1164673101307,170.59836721869567,173.73882774333887,64588900,0.0035591107082186824,181.83783376361822,,0.01868539072638594
2023-09-27,169.3759765625,171.9698357492923,168.00452141810098,171.5524350388733,66921800,-0.01258436431777632,181.43098042946423,,0.0187837076948921
2023-09-28,169.63436889648438,170.96607801740788,166.58334805459177,168.2927119154032,56294400,-0.019001322381296815,180.9638948259526,,0.01900621301535129
2023-09-29,170.1511688232422,171.99966637275853,169.28653897360869,170.956157001118,51814200,0.015826265174534893,180.51057763965414,,0.019261936202552003
2023-10-02,172.6754608154297,173.2220624293127,169.87289353938732,170.16110855599047,52164500,-0.0046505984872035055,180.06101025073286,,0.01861922136400578
2023-10-03,171.33380126953125,172.55620536089927,169.76358598551198,171.1946676938173,49594600,0.006074003317195986,179.6458107320242,,0.018409071746926683
2023-10-04,172.5860137939453,173.13261538484517,169.9126475111621,170.03190052575047,53020300,-0.006792075849853307,179.2089438573945,,0.0183080585066702
2023-10-05,173.8282928466797,174.36494660639528,171.61207310700374,172.71520904615178,48527900,0.015781206421291216,178.81899410033301,,0.018489743266610365
2023-10-06,176.392333984375,176.88924177784276,172.10897606656815,172.7251520422754,57224100,5.756873513651506e-05,178.38259649774673,,0.0183331479376359
2023-10-09,177.88304138183594,177.94266788538698,174.7127675180559,175.7165157114811,42390800,0.01731863387489474,178.0328231026605,,0.01833899192904183
2023-10-10,177.28675842285156,178.60853494693302,176.84947714698436,176.9985585807148,43698000,0.007296086335667917,177.68109984018793,,0.018167681771995303
2023-10-11,178.6880340576172,178.7377278666485,176.501642940032,177.09792315514355,47551100,0.0005613863481459536,177.32779117689773,,0.018164365568732996
2023-10-12,179.5924072265625,181.21231619373,177.93272198255502,178.95636590765267,56743100,0.010493870957939189,177.03547108337986,,0.017431903355889126
2023-10-13,177.74391174316406,180.80485019878847,177.03829605191484,180.29800974299292,51427100,0.0074970444808462045,176.83886147276135,,0.017228955640371458
2023-10-16,177.61473083496094,177.97250506879757,175.41839161749283,175.6569128281916,52517000,-0.025741254279051717,176.6695191912711,,0.017698795496497128
2023-10-17,176.05441284179688,177.31656279493396,173.71895547455762,175.55750508309643,57549400,-0.000565919914534696,176.56547870971488,,0.01768279078069964
2023-10-18,174.7525177001953,176.48176216718392,174.027036615376,174.4941311237392,54764400,-0.006057126175573635,176.48860374980381,167.39589103503064,0.017691018272877126
2023-10-19,174.37489318847656,176.7401640228471,174.106558728376,174.9512928962145,59302900,0.002619926352429136,176.3974494326476,167.62602635625026,0.012179113700725325
2023-10-20,171.8108367919922,174.3351216115833,171.57231560127877,174.2258012947257,64189300,-0.004146820463448608,176.31937623662398,167.86930776438723,0.011722814925388953
2023-10-23,171.9300994873047,172.93384778812512,168.87907830418513,169.85302851446286,55980100,-0.025098307757906224,176.1919691899692,168.08953779786623,0.012383002419369819
2023-10-24,172.3673858642578,172.59595921387623,170.38968729481687,171.97979837385134,43816600,0.012521236023809834,176.0941781010617,168.32594340291286,0.01264552162274943
2023-10-25,170.04185485839844,171.98972493811343,169.59462570782657,170.81702981156988,57157000,-0.0067610764361626385,175.95504402272527,168.5344672762388,0.012354855514107518
